A,D,M,Q,Y
1.0,1.0,3.5103520364403322,1,0.0
1.0,2.0,3.8170347034826744,1,1.0
1.0,1.0,5.049183221768531,2,1.0
1.0,2.0,4.626970013038576,2,1.0
1.0,2.0,4.073745238036224,1,1.0
1.0,1.0,3.937506591669732,1,1.0
1.0,2.0,4.055280431800638,1,1.0
1.0,3.0,4.955779112980979,2,1.0
1.0,1.0,3.895484979798707,1,0.0
1.0,2.0,3.6559121677603734,1,1.0
1.0,3.0,4.268909659607181,2,1.0
1.0,2.0,4.581964450075976,2,1.0
1.0,2.0,4.6376781734595225,2,1.0
1.0,3.0,5.356987387887363,2,1.0
1.0,2.0,3.2116656479081636,1,1.0
1.0,3.0,3.9617125102815236,2,1.0
1.0,1.0,3.4256449270054152,1,0.0
1.0,3.0,4.165812320213251,2,1.0
1.0,2.0,5.202569808307399,2,1.0
1.0,1.0,3.6508635332681356,1,0.0
1.0,1.0,3.4177866410025164,1,0.0
1.0,1.0,4.175229326680351,1,1.0
1.0,1.0,4.037955650279947,1,1.0
1.0,1.0,4.186663714452328,1,1.0
1.0,1.0,3.6220896019983915,1,0.0
1.0,1.0,3.624656493042176,1,0.0
1.0,3.0,4.674648379591516,2,1.0
1.0,1.0,3.7651653285010003,1,0.0
1.0,1.0,3.5250685440253284,1,0.0
1.0,2.0,4.109673301239965,1,1.0
1.0,1.0,3.7645452196202553,1,0.0
1.0,2.0,3.4457262510926676,1,1.0
1.0,1.0,3.1351734749391857,1,0.0
1.0,1.0,4.087517446861801,1,1.0
1.0,1.0,4.087938884565991,1,1.0
1.0,1.0,3.934688140482119,1,1.0
1.0,3.0,5.042306034640147,2,1.0
1.0,2.0,4.360445188484716,2,1.0
1.0,1.0,3.8709932982059136,1,0.0
1.0,3.0,3.5955963746320214,2,1.0
1.0,2.0,4.075510689448852,1,1.0
1.0,2.0,3.2156710405703874,1,1.0
1.0,1.0,3.441577707488638,1,0.0
1.0,2.0,3.108538100628446,1,1.0
1.0,2.0,3.764523284555241,2,1.0
1.0,1.0,3.803627184553309,1,0.0
1.0,2.0,3.500549562092155,2,1.0
1.0,2.0,5.221136313402049,2,1.0
1.0,3.0,4.132456931633371,2,1.0
1.0,1.0,3.707251559847209,1,0.0
1.0,3.0,3.5299888281536225,2,1.0
1.0,3.0,4.167299551112534,2,1.0
1.0,3.0,5.383428078018674,2,1.0
1.0,1.0,4.1186247298044325,1,1.0
1.0,3.0,4.7335334325988665,2,1.0
1.0,1.0,3.7266978322906343,1,0.0
1.0,3.0,4.711984505056309,2,1.0
1.0,1.0,3.4909234420782767,2,0.0
1.0,1.0,4.78504634200185,2,1.0
1.0,2.0,4.3498302057905684,2,1.0
1.0,1.0,5.038359681123159,2,1.0
1.0,1.0,4.1368839156585775,2,1.0
1.0,1.0,3.7497233623838016,1,0.0
1.0,3.0,4.925123069853582,2,1.0
1.0,2.0,3.4252921754748495,1,1.0
1.0,1.0,3.641650763679687,1,0.0
1.0,1.0,3.396868451545007,1,0.0
1.0,1.0,4.077640426029333,1,1.0
1.0,1.0,3.5115341915136504,1,0.0
1.0,2.0,4.957151149093411,2,1.0
1.0,2.0,5.043951882444624,2,1.0
1.0,3.0,3.6928726295666676,2,1.0
1.0,2.0,4.281410275433421,2,1.0
1.0,3.0,4.207601638653815,2,1.0
1.0,1.0,3.714869791810205,1,0.0
1.0,2.0,5.2672781369952535,2,1.0
1.0,3.0,4.38314227805807,2,1.0
1.0,1.0,4.219912859107847,2,1.0
1.0,3.0,3.2530795240643977,2,1.0
1.0,2.0,3.8100459199375907,1,1.0
1.0,2.0,4.005221247558066,1,1.0
1.0,1.0,3.510158469298615,1,0.0
1.0,1.0,3.208696590687355,2,0.0
1.0,2.0,3.547479996705096,1,1.0
1.0,3.0,3.279411148051698,2,1.0
1.0,1.0,3.699292564252764,1,0.0
1.0,3.0,3.537682623284885,2,1.0
1.0,1.0,3.8179520068090547,1,0.0
1.0,2.0,3.577189961485503,1,1.0
1.0,1.0,3.74808592696772,1,0.0
1.0,2.0,4.0171956475911825,2,1.0
1.0,1.0,3.565012477196247,1,0.0
1.0,2.0,3.5267865668595286,2,1.0
1.0,2.0,4.353996453284559,2,1.0
1.0,2.0,3.9777588941496895,2,1.0
1.0,2.0,4.655339702177871,2,1.0
1.0,2.0,5.1178740961599605,2,1.0
1.0,3.0,4.909577800455589,2,1.0
1.0,1.0,3.8289706034798,1,0.0
1.0,2.0,3.7865886549101053,1,1.0
1.0,2.0,3.879146111106026,1,1.0
1.0,2.0,3.7824002741181744,1,1.0
1.0,1.0,3.1316127769763247,1,0.0
1.0,1.0,3.945935217419655,1,1.0
1.0,1.0,3.4305988064084523,1,0.0
1.0,2.0,3.6995467711624066,1,1.0
1.0,1.0,3.9963460470545367,1,1.0
1.0,3.0,4.8786416125210454,2,1.0
1.0,3.0,3.6756369611695447,2,1.0
1.0,2.0,5.136896363325636,2,1.0
1.0,1.0,3.588900434092957,2,0.0
1.0,1.0,4.09723961733062,1,1.0
1.0,2.0,3.0903391942875866,1,1.0
1.0,2.0,5.252289053099199,2,1.0
1.0,1.0,4.132066394175895,1,1.0
1.0,3.0,4.145960597279709,2,1.0
1.0,3.0,4.87847978730449,2,1.0
1.0,2.0,3.599069804727006,1,1.0
1.0,1.0,3.661360995298256,1,0.0
1.0,1.0,3.2516796299285726,1,0.0
1.0,2.0,4.381213840588403,2,1.0
1.0,2.0,3.695029506576658,1,1.0
1.0,2.0,5.08662792629803,2,1.0
1.0,2.0,3.6884351835067464,1,1.0
1.0,3.0,4.898183138121125,2,1.0
1.0,2.0,3.137462449110902,1,1.0
1.0,3.0,4.656686962429625,2,1.0
1.0,1.0,3.614697498146645,1,0.0
1.0,1.0,4.030231054190801,1,1.0
1.0,2.0,3.6407168464163813,1,1.0
1.0,3.0,5.158378189836145,2,1.0
1.0,3.0,4.274873748614997,2,1.0
1.0,2.0,4.0469460790886,1,1.0
1.0,3.0,4.593474716091709,2,1.0
1.0,1.0,3.985598618985449,1,1.0
1.0,3.0,5.18704816667929,2,1.0
1.0,1.0,3.8711577047497685,1,0.0
1.0,2.0,3.6491893672583005,1,1.0
1.0,1.0,3.650251536638005,1,0.0
1.0,2.0,3.3777648896803307,2,1.0
1.0,2.0,4.090126970575956,1,1.0
1.0,2.0,4.661877148388039,2,1.0
1.0,3.0,3.2811145269536848,2,1.0
1.0,2.0,4.213203297629744,2,1.0
1.0,2.0,4.138447804629989,2,1.0
1.0,2.0,3.3976053120412733,1,1.0
1.0,3.0,3.5172398232931092,2,1.0
1.0,2.0,3.1426421496264685,1,1.0
1.0,2.0,3.847099755620843,1,1.0
1.0,2.0,3.8817314742114,1,1.0
1.0,2.0,3.8048919988239938,2,1.0
1.0,1.0,3.456746385131824,1,0.0
1.0,1.0,3.460000856585689,1,0.0
1.0,1.0,3.1531540135332157,1,0.0
1.0,3.0,3.5125123563821963,2,1.0
1.0,1.0,3.729742130141771,1,0.0
1.0,2.0,4.914173173192262,2,1.0
1.0,2.0,3.6818500278155413,1,1.0
1.0,3.0,4.345807494143241,2,1.0
1.0,1.0,3.3472685707939425,2,0.0
1.0,1.0,3.11788772790894,1,0.0
1.0,2.0,3.1314530622412495,1,1.0
1.0,1.0,4.877267423685307,2,1.0
1.0,2.0,3.300312095961497,1,1.0
1.0,1.0,3.157403253517657,1,0.0
1.0,1.0,3.990921752304966,1,1.0
1.0,2.0,3.5472744481272223,2,1.0
1.0,2.0,3.9015472141663503,2,1.0
1.0,2.0,3.8097736141756684,1,1.0
1.0,2.0,3.101004770253298,1,1.0
1.0,1.0,3.554121915262818,2,0.0
1.0,2.0,4.039747394057147,2,1.0
1.0,1.0,3.566415324151801,1,0.0
1.0,3.0,4.63228109075804,2,1.0
1.0,1.0,4.753071103190619,2,1.0
1.0,2.0,4.576939322523812,2,1.0
1.0,2.0,4.034789095826674,1,1.0
1.0,1.0,4.169294835403143,1,1.0
1.0,3.0,5.248182337463808,2,1.0
1.0,3.0,4.15350866662636,2,1.0
1.0,3.0,4.871964993227604,2,1.0
1.0,2.0,3.937114662285544,1,1.0
1.0,1.0,3.740544301146962,1,0.0
1.0,2.0,3.2474794997281498,1,1.0
1.0,1.0,4.0815118549042,1,1.0
1.0,3.0,5.360757389312801,2,1.0
1.0,1.0,3.3585783916344734,1,0.0
1.0,2.0,5.232223395865134,2,1.0
1.0,1.0,4.193298290750832,1,1.0
1.0,1.0,5.314954157708959,2,1.0
1.0,2.0,3.8857723119475525,2,1.0
1.0,1.0,4.070423329543358,1,1.0
1.0,1.0,3.732690347933011,1,0.0
1.0,2.0,3.4749987679098675,1,1.0
1.0,1.0,4.093666400136649,1,1.0
1.0,1.0,4.037368174592494,2,1.0
1.0,2.0,3.102513192514604,1,1.0
1.0,1.0,4.032514127305489,2,1.0
1.0,1.0,3.619666701517071,1,0.0
1.0,2.0,3.7562247018864245,2,1.0
1.0,3.0,3.698116798199494,2,1.0
1.0,1.0,4.092101902030378,1,1.0
1.0,1.0,3.9490712188690487,1,1.0
1.0,1.0,3.3918557208571594,1,0.0
1.0,2.0,3.9390512146541328,1,1.0
1.0,2.0,3.771562837437964,1,1.0
1.0,3.0,3.432430226503333,2,1.0
1.0,2.0,4.144662563864023,1,1.0
1.0,2.0,3.2079735477747087,1,1.0
1.0,3.0,5.04111242459563,2,1.0
1.0,2.0,4.720822582778039,2,1.0
1.0,1.0,4.59563087165919,2,1.0
1.0,1.0,3.6068838175365427,1,0.0
1.0,3.0,5.309998405924873,2,1.0
1.0,1.0,3.476190596542999,1,0.0
1.0,2.0,3.5541672172131724,1,1.0
1.0,3.0,3.454441983335376,2,1.0
1.0,2.0,5.0531025368978035,2,1.0
1.0,2.0,3.850227943606037,1,1.0
1.0,2.0,4.0879796444818775,1,1.0
1.0,1.0,3.530763750603452,1,0.0
1.0,2.0,3.8769363135362687,1,1.0
1.0,1.0,3.9601819410380137,1,1.0
1.0,1.0,4.113141147443563,1,1.0
1.0,3.0,4.579880041423397,2,1.0
1.0,2.0,4.888025844729967,2,1.0
1.0,3.0,4.995617276546146,2,1.0
1.0,1.0,4.139201607564781,1,1.0
1.0,2.0,3.454084424227555,1,1.0
1.0,2.0,4.0991565993816215,1,1.0
1.0,2.0,3.179048441617248,1,1.0
1.0,1.0,3.183206794976143,1,0.0
1.0,1.0,4.040156335256128,1,1.0
1.0,1.0,3.1516420343899645,1,0.0
1.0,3.0,4.304453249139472,2,1.0
1.0,2.0,3.3365207416120386,1,1.0
1.0,3.0,3.77868552607319,2,1.0
1.0,1.0,4.058180207278718,1,1.0
1.0,2.0,3.425566576101007,1,1.0
1.0,2.0,3.9939456413963104,1,1.0
1.0,2.0,4.124200574390786,1,1.0
1.0,1.0,3.5768444564253357,1,0.0
1.0,2.0,3.802493458614185,1,1.0
1.0,2.0,3.5693942641735497,1,1.0
1.0,1.0,3.211386439941738,2,0.0
1.0,3.0,4.093415353292479,2,1.0
1.0,1.0,3.4530821168715105,1,0.0
1.0,3.0,4.259481055421093,2,1.0
1.0,2.0,4.648753098808673,2,1.0
1.0,1.0,4.18503834832744,1,1.0
1.0,2.0,3.744345296099444,2,1.0
1.0,1.0,3.51517010228942,1,0.0
1.0,3.0,4.107508297135407,2,1.0
1.0,2.0,4.56981177188096,2,1.0
1.0,1.0,3.725987709779205,1,0.0
1.0,1.0,3.112433475293152,1,0.0
1.0,2.0,4.110143285306362,1,1.0
1.0,1.0,4.7219779170716185,2,1.0
1.0,1.0,4.152840645708596,1,1.0
1.0,1.0,4.527003295616436,2,1.0
1.0,2.0,4.337966013023107,2,1.0
1.0,2.0,4.637175064658753,2,1.0
1.0,1.0,4.11045993474878,1,1.0
1.0,2.0,3.439223740136941,1,1.0
1.0,2.0,3.8479652927451573,1,1.0
1.0,1.0,3.887129732209984,1,0.0
1.0,2.0,3.6133993842209096,1,1.0
1.0,1.0,3.7364445019260675,1,0.0
1.0,1.0,3.965461384792491,1,1.0
1.0,3.0,4.158550190709493,2,1.0
1.0,1.0,5.125373088951546,2,1.0
1.0,2.0,5.004508339446762,2,1.0
1.0,2.0,3.106781608761609,1,1.0
1.0,2.0,4.418729139230379,2,1.0
1.0,1.0,3.1717163707804255,1,0.0
1.0,3.0,5.173059658266924,2,1.0
1.0,1.0,4.097574373553851,1,1.0
1.0,2.0,3.333856836781643,1,1.0
1.0,1.0,3.949695183536,1,1.0
1.0,1.0,3.6681802524299556,1,0.0
1.0,2.0,3.806954201639759,2,1.0
1.0,2.0,4.879192450987427,2,1.0
1.0,3.0,5.11117401956071,2,1.0
1.0,2.0,4.192631162992816,1,1.0
1.0,3.0,3.8755389564941902,2,1.0
1.0,1.0,4.168431329094818,1,1.0
1.0,2.0,5.334604090614999,2,1.0
1.0,2.0,4.1629089434446716,1,1.0
1.0,2.0,5.33513182222327,2,1.0
1.0,1.0,4.181198201744342,1,1.0
1.0,2.0,3.650490129852499,1,1.0
1.0,2.0,4.506201902504962,2,1.0
1.0,1.0,3.2614139728997324,1,0.0
1.0,2.0,4.261897107482012,2,1.0
1.0,2.0,3.8724554984662247,1,1.0
1.0,2.0,3.5950531934872236,1,1.0
1.0,1.0,3.959668868884959,1,1.0
1.0,2.0,3.1026991630649112,1,1.0
1.0,1.0,3.5820624253423348,1,0.0
1.0,2.0,3.4698340617948933,1,1.0
1.0,2.0,5.109555915429847,2,1.0
1.0,1.0,3.1561118238405643,1,0.0
1.0,1.0,4.116427320009843,1,1.0
1.0,1.0,4.151890141950438,2,1.0
1.0,2.0,4.753990824554604,2,1.0
1.0,1.0,3.683882005186846,1,0.0
1.0,3.0,4.768066837255267,2,1.0
1.0,3.0,4.8570102651160925,2,1.0
1.0,3.0,3.3066176048456954,2,1.0
1.0,1.0,3.4670132586211464,1,0.0
1.0,2.0,4.36356379540705,2,1.0
1.0,3.0,4.451339390259496,2,1.0
1.0,2.0,4.796009931799221,2,1.0
1.0,1.0,3.845310616017339,1,0.0
1.0,2.0,3.948788127102896,1,1.0
1.0,1.0,4.124457927839547,2,1.0
1.0,1.0,3.657865423047888,1,0.0
1.0,2.0,3.1315768987859762,1,1.0
1.0,1.0,4.1815562827370165,1,1.0
1.0,1.0,3.6262055245208407,1,0.0
1.0,2.0,3.6122312311101457,1,1.0
1.0,1.0,4.135670108669636,1,1.0
1.0,3.0,4.48425654843421,2,1.0
1.0,2.0,4.370361153930702,2,1.0
1.0,2.0,3.699850886318837,1,1.0
1.0,2.0,3.9937948116026973,1,1.0
1.0,3.0,3.7493930244038887,2,1.0
1.0,2.0,4.191241897266946,1,1.0
1.0,3.0,4.956611680204103,2,1.0
1.0,1.0,3.788709191078786,2,0.0
1.0,2.0,4.461878666853757,2,1.0
1.0,1.0,3.6113396933105237,1,0.0
1.0,3.0,4.7852697412203415,2,1.0
1.0,2.0,4.095509690732321,1,1.0
1.0,2.0,3.735783432755083,2,1.0
1.0,1.0,3.26784524953054,2,0.0
1.0,1.0,3.2769163218373785,1,0.0
1.0,3.0,4.743860786486337,2,1.0
1.0,1.0,4.804933480601475,2,1.0
1.0,2.0,3.7572713328142773,1,1.0
1.0,3.0,4.5199336452930865,2,1.0
1.0,1.0,3.9439771758797217,1,1.0
1.0,1.0,5.377091642947143,2,1.0
1.0,1.0,3.9985223768264575,1,1.0
1.0,3.0,4.503133389262101,2,1.0
1.0,2.0,4.909937642614206,2,1.0
1.0,1.0,3.1248178331576844,1,0.0
1.0,3.0,5.013774552549334,2,1.0
1.0,2.0,5.33018755364167,2,1.0
1.0,2.0,3.518966817593778,2,1.0
1.0,3.0,4.395496142731331,2,1.0
1.0,2.0,3.2601483302386223,1,1.0
1.0,1.0,4.012254618354238,1,1.0
1.0,1.0,3.765684409718801,1,0.0
1.0,1.0,3.633350752865746,1,0.0
1.0,2.0,3.985493115790737,1,1.0
1.0,2.0,3.8615691730153,2,1.0
1.0,1.0,3.1657771113206126,2,0.0
1.0,3.0,5.347380069395757,2,1.0
1.0,1.0,3.885847777076491,1,0.0
1.0,1.0,3.6127100510394605,1,0.0
1.0,1.0,5.309172549983259,2,1.0
1.0,2.0,3.5153189272094334,2,1.0
1.0,1.0,3.5108714399472998,1,0.0
1.0,3.0,5.169787748733047,2,1.0
1.0,3.0,4.311603388877268,2,1.0
1.0,1.0,4.0943225849988885,1,1.0
1.0,1.0,3.9783473056994305,1,1.0
1.0,2.0,4.115905204408078,1,1.0
1.0,1.0,3.9836566001317713,1,1.0
1.0,1.0,3.382154240314118,1,0.0
1.0,2.0,4.393660110237594,2,1.0
1.0,3.0,3.2905885922239237,2,1.0
1.0,1.0,3.766132471857268,1,0.0
1.0,3.0,5.240064694053883,2,1.0
1.0,3.0,4.57573518265024,2,1.0
1.0,2.0,3.962241106144831,1,1.0
1.0,2.0,4.042006173030474,1,1.0
1.0,2.0,3.463507738091274,2,1.0
1.0,2.0,4.085697437211423,1,1.0
1.0,2.0,4.48348946556441,2,1.0
1.0,3.0,3.790391673527413,2,1.0
1.0,1.0,3.341023918342536,2,0.0
1.0,1.0,5.056343110555407,2,1.0
1.0,1.0,4.123563078407642,1,1.0
1.0,2.0,3.3910067150014966,1,1.0
1.0,2.0,4.121558188551501,2,1.0
1.0,1.0,4.0924608838751935,1,1.0
1.0,2.0,3.3844326832517115,1,1.0
1.0,2.0,3.073877419367025,1,1.0
1.0,1.0,4.038332837616327,1,1.0
1.0,1.0,3.7119965716567025,2,0.0
1.0,2.0,3.3792274787588896,1,1.0
1.0,2.0,3.706463683088089,2,1.0
1.0,2.0,4.110999236234603,1,1.0
1.0,2.0,5.223400241806903,2,1.0
1.0,3.0,4.96586527159071,2,1.0
1.0,1.0,3.3761812190093576,1,0.0
1.0,2.0,4.234854762551914,2,1.0
1.0,1.0,4.28179289157462,2,1.0
1.0,1.0,3.712873381435078,1,0.0
1.0,3.0,4.641081442797919,2,1.0
1.0,2.0,4.706203384966493,2,1.0
1.0,1.0,3.8508436472122796,1,0.0
1.0,1.0,5.316485567295563,2,1.0
1.0,2.0,3.142902531897111,1,1.0
1.0,2.0,3.4867309664444526,1,1.0
1.0,2.0,4.473539452063024,2,1.0
1.0,1.0,4.55600137041849,2,1.0
1.0,1.0,3.7476487400392373,1,0.0
1.0,3.0,3.675827587600525,2,1.0
1.0,1.0,3.935348660496275,1,1.0
1.0,1.0,4.184360248092725,1,1.0
1.0,2.0,4.377025444086048,2,1.0
1.0,2.0,3.3640011305247715,1,1.0
1.0,1.0,4.084381095962726,1,1.0
1.0,1.0,4.517731594620724,2,1.0
1.0,1.0,3.7392902122391236,1,0.0
1.0,3.0,4.531788177910667,2,1.0
1.0,2.0,3.995573134204501,2,1.0
1.0,1.0,4.021120005552678,1,1.0
1.0,1.0,4.132373489742823,1,1.0
1.0,2.0,4.697910385775782,2,1.0
1.0,2.0,3.6207958268807587,1,1.0
1.0,1.0,3.491958054767666,1,0.0
1.0,1.0,3.2486882727224353,1,0.0
1.0,2.0,4.340330219978764,2,1.0
1.0,2.0,3.4684005115774497,1,1.0
1.0,1.0,3.981679843695706,1,1.0
1.0,1.0,4.0904169953315055,1,1.0
1.0,3.0,3.840709270314507,2,1.0
1.0,1.0,3.9191783267501275,1,1.0
1.0,2.0,4.715174749870726,2,1.0
1.0,1.0,3.80423657977563,1,0.0
1.0,1.0,3.1276082716251787,2,0.0
1.0,2.0,5.251866432917392,2,1.0
1.0,1.0,3.6715808040715787,1,0.0
1.0,1.0,3.901002213967555,1,1.0
1.0,1.0,3.7333500325458275,2,0.0
1.0,1.0,3.3543691372209508,1,0.0
1.0,1.0,3.935785165400849,1,1.0
1.0,1.0,4.198004403418208,1,1.0
1.0,1.0,5.059971050173692,2,1.0
1.0,1.0,3.9059875092885226,1,1.0
1.0,2.0,5.1362384788344535,2,1.0
1.0,1.0,4.0312811656072105,1,1.0
1.0,1.0,4.063015112680498,1,1.0
1.0,1.0,3.143387624290347,1,0.0
1.0,2.0,3.5710803039969194,1,1.0
1.0,1.0,3.301425658684062,1,0.0
1.0,1.0,3.9830685297786057,1,1.0
1.0,1.0,4.172665889067908,1,1.0
1.0,3.0,3.2018528404539013,2,1.0
1.0,1.0,3.905354565552091,2,1.0
1.0,3.0,4.151210849803819,2,1.0
1.0,3.0,3.853528312033167,2,1.0
1.0,2.0,4.409722558111654,2,1.0
1.0,2.0,4.195543960921843,1,1.0
1.0,2.0,4.139859272351682,2,1.0
1.0,3.0,4.9601192653338275,2,1.0
1.0,3.0,5.141076481039157,2,1.0
1.0,2.0,4.017550307048706,1,1.0
1.0,2.0,3.555579093861313,1,1.0
1.0,3.0,4.741664014158239,2,1.0
1.0,3.0,4.360699769648543,2,1.0
1.0,3.0,5.047953237637078,2,1.0
1.0,1.0,3.9213512420977548,1,1.0
1.0,2.0,4.048753321101049,2,1.0
1.0,1.0,3.948909538573395,1,1.0
1.0,2.0,3.9464070721156794,1,1.0
1.0,2.0,3.6972558165750824,1,1.0
1.0,1.0,3.2137990248979924,1,0.0
1.0,1.0,3.5815527046556306,1,0.0
1.0,2.0,3.1083028246615134,1,1.0
1.0,2.0,4.147146940760811,1,1.0
1.0,1.0,4.020131184407198,1,1.0
1.0,1.0,3.6923761651697924,1,0.0
1.0,2.0,5.14718111985966,2,1.0
1.0,1.0,5.31150126867653,2,1.0
1.0,2.0,3.5410222312087143,2,1.0
1.0,2.0,4.622396857034049,2,1.0
1.0,1.0,3.7189778296366187,1,0.0
1.0,2.0,3.263855241342636,1,1.0
1.0,2.0,4.29563324413494,2,1.0
1.0,3.0,4.769543705134275,2,1.0
1.0,1.0,3.585266699002206,1,0.0
1.0,2.0,4.6751209247049355,2,1.0
1.0,1.0,3.8643411235758767,1,0.0
1.0,1.0,3.856932013438416,1,0.0
1.0,3.0,3.172211020823529,2,1.0
1.0,2.0,4.05495021478726,1,1.0
1.0,3.0,4.491575453317192,2,1.0
1.0,1.0,3.653989315609671,1,0.0
1.0,2.0,3.3117236646637824,1,1.0
1.0,1.0,3.946329606734279,1,1.0
1.0,2.0,3.9300062859549785,1,1.0
1.0,1.0,3.8878211273433116,1,0.0
1.0,2.0,5.290018534353321,2,1.0
1.0,1.0,3.2200040073209815,1,0.0
1.0,2.0,3.161664842677153,1,1.0
1.0,2.0,3.1341917741396785,2,1.0
1.0,1.0,4.061850150148458,1,1.0
1.0,3.0,5.237026435450062,2,1.0
1.0,3.0,3.8624279863715985,2,1.0
1.0,2.0,5.28974092669808,2,1.0
1.0,2.0,3.977614399108683,1,1.0
1.0,2.0,3.5444556155919336,1,1.0
1.0,2.0,4.6679266169770335,2,1.0
1.0,1.0,3.6990899087530873,1,0.0
1.0,3.0,4.711137935332593,2,1.0
1.0,1.0,3.113389465225213,1,0.0
1.0,3.0,3.4281941166916794,2,1.0
1.0,2.0,4.808557263017631,2,1.0
1.0,3.0,4.225652848630478,2,1.0
1.0,2.0,4.11377177044054,1,1.0
1.0,2.0,3.105267738239397,1,1.0
1.0,2.0,3.5923089764612612,1,1.0
1.0,1.0,3.2379528640545314,1,0.0
1.0,1.0,3.8788049139206007,1,0.0
1.0,2.0,3.7004497332410247,1,1.0
1.0,3.0,5.237523840263563,2,1.0
1.0,1.0,3.61235772403824,1,0.0
1.0,2.0,4.107625874299052,1,1.0
1.0,1.0,4.0375322833357785,1,1.0
1.0,1.0,3.540948192663769,1,0.0
1.0,2.0,3.714883056422538,1,1.0
1.0,2.0,4.014041943827216,1,1.0
1.0,3.0,5.289460524834439,2,1.0
1.0,1.0,3.453895543551604,1,0.0
1.0,3.0,4.490593652968895,2,1.0
1.0,1.0,4.075607097006217,1,1.0
1.0,2.0,3.8363268583737247,1,1.0
1.0,1.0,4.054239348381726,1,1.0
1.0,1.0,4.12006170542213,1,1.0
1.0,2.0,3.882142185905378,1,1.0
1.0,2.0,4.999358585686309,2,1.0
1.0,1.0,3.5139323751285616,1,0.0
1.0,2.0,3.73139402050149,1,1.0
1.0,2.0,3.6803816821788056,1,1.0
1.0,1.0,3.9421947375037263,1,1.0
1.0,3.0,5.336430312767011,2,1.0
1.0,1.0,4.148349017247272,2,1.0
1.0,3.0,3.3152221964062973,2,1.0
1.0,3.0,3.5626937881081218,2,1.0
1.0,1.0,3.8435448240759174,1,0.0
1.0,2.0,4.067656623139543,1,1.0
1.0,2.0,4.617112547299332,2,1.0
1.0,1.0,3.230738559703961,1,0.0
1.0,3.0,4.7559743735402105,2,1.0
1.0,1.0,4.133087780216452,1,1.0
1.0,1.0,3.699761337468932,1,0.0
1.0,3.0,4.200912695985476,2,1.0
1.0,2.0,3.194195833192373,1,1.0
1.0,3.0,4.408165922929551,2,1.0
1.0,1.0,3.669459567724438,1,0.0
1.0,1.0,4.190933969323513,2,1.0
1.0,1.0,3.2589571350896307,1,0.0
1.0,3.0,4.93632433310531,2,1.0
1.0,2.0,3.690442094631482,1,1.0
1.0,1.0,3.693603725951605,1,0.0
1.0,3.0,4.300126955069793,2,1.0
1.0,2.0,4.5173328608446495,2,1.0
1.0,1.0,3.742357447759797,1,0.0
1.0,3.0,5.122062039331677,2,1.0
1.0,2.0,5.1865709448926545,2,1.0
1.0,3.0,5.016070844712795,2,1.0
1.0,1.0,3.391226719566258,1,0.0
1.0,1.0,3.3337951055880914,1,0.0
1.0,1.0,5.290825663928128,2,1.0
1.0,1.0,3.6489693829816345,2,0.0
1.0,1.0,4.167912544418425,1,1.0
1.0,1.0,5.037991560581541,2,1.0
1.0,2.0,3.7533872912843744,1,1.0
1.0,1.0,3.1356238714164153,1,0.0
1.0,1.0,4.513304783631055,2,1.0
1.0,1.0,4.08375726193,1,1.0
1.0,1.0,3.90192573470922,1,1.0
1.0,1.0,3.670674808627063,1,0.0
1.0,3.0,3.2604167218154436,2,1.0
1.0,1.0,3.7173370707503666,1,0.0
1.0,2.0,4.016660888703523,1,1.0
1.0,2.0,3.8618995300615175,2,1.0
1.0,1.0,3.8009917391145573,1,0.0
1.0,3.0,4.08763322903581,2,1.0
1.0,2.0,3.51351402724356,1,1.0
1.0,1.0,4.102199069293937,1,1.0
1.0,3.0,4.9849291994925915,2,1.0
1.0,3.0,3.212932475173124,2,1.0
1.0,3.0,3.5084202387858787,2,1.0
1.0,3.0,5.300597634907739,2,1.0
1.0,3.0,4.577525742910002,2,1.0
1.0,3.0,4.608813976250189,2,1.0
1.0,2.0,4.9136437719969175,2,1.0
1.0,2.0,4.166539074623632,1,1.0
1.0,2.0,3.342230436617368,2,1.0
1.0,2.0,5.165593871980524,2,1.0
1.0,2.0,3.8100644409053235,1,1.0
1.0,3.0,5.302487738578666,2,1.0
1.0,3.0,5.280450993134702,2,1.0
1.0,2.0,3.484783483431716,2,1.0
1.0,2.0,4.037355363199216,1,1.0
1.0,1.0,3.8776256546977446,1,0.0
1.0,1.0,3.7377963307882904,1,0.0
1.0,2.0,3.0544311947457756,1,1.0
1.0,1.0,3.977755064586888,1,1.0
1.0,2.0,5.379876741455872,2,1.0
1.0,1.0,4.623132418575776,2,1.0
1.0,3.0,4.87407160279866,2,1.0
1.0,2.0,3.976581062611006,1,1.0
1.0,3.0,5.0565803453568465,2,1.0
1.0,1.0,3.83950068676181,1,0.0
1.0,1.0,3.6294877623775967,1,0.0
1.0,2.0,4.15115718139044,1,1.0
1.0,3.0,3.1899585062327334,2,1.0
1.0,2.0,3.7525143300622963,1,1.0
1.0,3.0,4.222615631724478,2,1.0
1.0,1.0,5.268275290529612,2,1.0
1.0,2.0,4.1184505125666115,1,1.0
1.0,1.0,4.17365888840861,1,1.0
1.0,3.0,4.486571409656607,2,1.0
1.0,2.0,4.1884460205246885,2,1.0
1.0,3.0,4.123742996968493,2,1.0
1.0,2.0,3.828927180158331,1,1.0
1.0,1.0,3.708604577294042,2,0.0
1.0,2.0,4.051962405540512,1,1.0
1.0,1.0,4.069409563232172,1,1.0
